soolName,thumb_count,soolId,proof,is_recommend,month
지장수 호박 생 막걸리,10,PR00000666,6.0,N,4
지장수 호박 생 막걸리,17,PR00000666,6.0,N,11
지장수 호박 생 막걸리,9,PR00000666,6.0,N,4
지장수 호박막걸리,6,PR00000239,6.0,N,7
지장수 호박막걸리,14,PR00000239,6.0,Y,5
지장수 호박막걸리,6,PR00000239,6.0,N,11
지장수 호박막걸리,7,PR00000239,6.0,N,6
지장수 호박막걸리,13,PR00000239,6.0,N,8
지장수 호박막걸리,10,PR00000239,6.0,N,11
지장수 호박막걸리,13,PR00000239,6.0,Y,6
지장수 호박막걸리,7,PR00000239,6.0,N,11
지장수 호박막걸리,6,PR00000239,6.0,N,11
지장수 호박막걸리,8,PR00000239,6.0,N,11
지장수 호박막걸리,11,PR00000239,6.0,N,2
지장수 호박막걸리,7,PR00000239,6.0,N,7
지장수 호박막걸리,10,PR00000239,6.0,N,9
지장수 호박막걸리,8,PR00000239,6.0,Y,4
지장수 호박막걸리,7,PR00000239,6.0,N,6
지장수 호박막걸리,7,PR00000239,6.0,N,4
지장수 호박막걸리,14,PR00000239,6.0,Y,12
지장수 호박막걸리,9,PR00000239,6.0,N,2
지장수 호박막걸리,10,PR00000239,6.0,N,2
지장수 호박막걸리,6,PR00000239,6.0,Y,9
지평 생 쌀막걸리,9,PR00000665,5.0,N,1
지평 생 쌀막걸리,6,PR00000665,5.0,N,12
지평 생 쌀막걸리,16,PR00000665,5.0,N,9
지평 생 쌀막걸리,12,PR00000665,5.0,N,11
지평 생 쌀막걸리,13,PR00000665,5.0,N,8
지평 생 쌀막걸리,6,PR00000665,5.0,N,11
지평 생 쌀막걸리,9,PR00000665,5.0,N,11
지평 생 쌀막걸리,14,PR00000665,5.0,N,10
지평 생 쌀막걸리,6,PR00000665,5.0,N,2
지평 생 쌀막걸리,10,PR00000665,5.0,N,1
지평 생 쌀막걸리,11,PR00000665,5.0,N,10
지평 생 쌀막걸리,12,PR00000665,5.0,Y,10
지평 생 쌀막걸리,6,PR00000665,5.0,Y,9
지평 생 쌀막걸리,18,PR00000665,5.0,N,8
지평 생 쌀막걸리,11,PR00000665,5.0,N,7
지평 생 쌀막걸리,13,PR00000665,5.0,N,11
지평 생 쌀막걸리,12,PR00000665,5.0,N,6
지평 생 쌀막걸리,8,PR00000665,5.0,N,2
지평 생 쌀막걸리,14,PR00000665,5.0,N,4
지평 생 쌀막걸리,17,PR00000665,5.0,N,11
지평 생 옛막걸리,13,PR00000664,5.0,N,11
지평 생 옛막걸리,6,PR00000664,5.0,N,2
지평 생 옛막걸리,16,PR00000664,5.0,N,9
지평 생 옛막걸리,11,PR00000664,5.0,N,9
지평 생 옛막걸리,10,PR00000664,5.0,N,2
지평 생 옛막걸리,10,PR00000664,5.0,N,1
지평 생 옛막걸리,11,PR00000664,5.0,N,10
지평 생 옛막걸리,11,PR00000664,5.0,N,1
지평 생 옛막걸리,6,PR00000664,5.0,N,7
지평 생 옛막걸리,13,PR00000664,5.0,N,8
지평 생 옛막걸리,13,PR00000664,5.0,N,12
지평 생 옛막걸리,9,PR00000664,5.0,N,2
지평 생 옛막걸리,8,PR00000664,5.0,N,3
지평 생 옛막걸리,11,PR00000664,5.0,N,7
지평 생 옛막걸리,10,PR00000664,5.0,N,11
지평 생 옛막걸리,11,PR00000664,5.0,N,7
지평 생 옛막걸리,19,PR00000664,5.0,N,6
지평 생 옛막걸리,11,PR00000664,5.0,N,4
지평 생 옛막걸리,12,PR00000664,5.0,Y,11
지평 생 옛막걸리,6,PR00000664,5.0,N,9
지평 이랑이랑,14,PR00000117,5.0,N,10
지평 이랑이랑,12,PR00000117,5.0,N,1
지평 이랑이랑,12,PR00000117,5.0,N,6
지평 이랑이랑,8,PR00000117,5.0,N,1
지평 이랑이랑,8,PR00000117,5.0,N,5
지평 이랑이랑,6,PR00000117,5.0,N,11
지평 이랑이랑,19,PR00000117,5.0,N,10
지평 이랑이랑,10,PR00000117,5.0,N,8
지평 이랑이랑,8,PR00000117,5.0,N,7
지평 이랑이랑,10,PR00000117,5.0,N,12
지평 이랑이랑,14,PR00000117,5.0,Y,3
지평 이랑이랑,10,PR00000117,5.0,N,4
지평 이랑이랑,15,PR00000117,5.0,N,3
지평 이랑이랑,14,PR00000117,5.0,N,1
지평 이랑이랑,6,PR00000117,5.0,N,3
지평 이랑이랑,12,PR00000117,5.0,N,8
지평 이랑이랑,14,PR00000117,5.0,N,8
지평 이랑이랑,10,PR00000117,5.0,N,4
지평 이랑이랑,11,PR00000117,5.0,Y,1
지평 이랑이랑,14,PR00000117,5.0,N,9
진도홍주 루비콘,19,PR00000688,40.0,N,9
진도홍주 루비콘,7,PR00000688,40.0,N,1
진도홍주 루비콘,12,PR00000688,40.0,N,9
진도홍주 루비콘,11,PR00000688,40.0,N,12
진도홍주 루비콘,11,PR00000688,40.0,N,8
진도홍주 루비콘,18,PR00000688,40.0,N,1
진도홍주 루비콘,9,PR00000688,40.0,N,6
진도홍주 루비콘,8,PR00000688,40.0,Y,6
진도홍주 루비콘,14,PR00000688,40.0,N,9
진도홍주 루비콘,17,PR00000688,40.0,N,9
진도홍주 루비콘,12,PR00000688,40.0,N,3
진도홍주 루비콘,6,PR00000688,40.0,N,11
진도홍주 루비콘,17,PR00000688,40.0,N,7
진도홍주 루비콘,9,PR00000688,40.0,N,5
진도홍주 루비콘,9,PR00000688,40.0,N,9
진도홍주 루비콘,17,PR00000688,40.0,N,5
진도홍주 루비콘,8,PR00000688,40.0,N,7
진도홍주 루비콘,7,PR00000688,40.0,N,5
진도홍주 루비콘,9,PR00000688,40.0,N,10
진도홍주 루비콘,13,PR00000688,40.0,N,2
"진도홍주 아라리35%, 루비콘40%",7,PR00000651,35.0,N,11
"진도홍주 아라리35%, 루비콘40%",17,PR00000651,35.0,N,3
"진도홍주 아라리35%, 루비콘40%",14,PR00000651,35.0,N,3
"진도홍주, 만홍",14,PR00000587,40.0,N,9
"진도홍주, 만홍",7,PR00000587,40.0,N,5
"진도홍주, 만홍",14,PR00000587,40.0,N,9
"진도홍주, 만홍",7,PR00000587,40.0,N,5
진맥 소주,9,PR00000516,40.0,N,12
진맥 소주,9,PR00000516,40.0,N,10
진맥 소주,15,PR00000516,40.0,N,12
진맥 소주,15,PR00000516,40.0,N,12
진맥 소주,6,PR00000516,40.0,N,9
진맥 소주,7,PR00000516,40.0,N,3
진맥 소주,12,PR00000516,40.0,N,10
진맥 소주,12,PR00000516,40.0,N,10
진맥 소주,10,PR00000516,40.0,N,5
진맥 소주,8,PR00000516,40.0,N,6
진맥 소주,9,PR00000516,40.0,N,3
진맥 소주,13,PR00000516,40.0,N,8
진맥 소주,17,PR00000516,40.0,N,2
진맥소주 22%,15,PR00000685,22.0,N,12
진맥소주 22%,15,PR00000685,22.0,Y,12
진맥소주 22%,7,PR00000685,22.0,N,8
진맥소주 22%,12,PR00000685,22.0,N,9
진맥소주 22%,17,PR00000685,22.0,N,11
"진심홍삼인삼주 38%, 19%",13,PR00000589,19.0,Y,11
"진심홍삼인삼주 38%, 19%",9,PR00000589,19.0,N,11
"진심홍삼인삼주 38%, 19%",15,PR00000589,19.0,N,10
"진심홍삼인삼주 38%, 19%",7,PR00000589,19.0,N,3
"진심홍삼인삼주 38%, 19%",14,PR00000589,19.0,N,11
"진심홍삼인삼주 38%, 19%",15,PR00000589,19.0,N,1
"진심홍삼인삼주 38%, 19%",13,PR00000589,19.0,Y,10
"진심홍삼인삼주 38%, 19%",13,PR00000589,19.0,Y,10
"진심홍삼인삼주 38%, 19%",17,PR00000589,19.0,N,10
"진심홍삼인삼주 38%, 19%",17,PR00000589,19.0,N,10
"진심홍삼인삼주 38%, 19%",12,PR00000589,19.0,N,3
"진심홍삼인삼주 38%, 19%",17,PR00000589,19.0,N,11
"진심홍삼인삼주 38%, 19%",17,PR00000589,19.0,N,2
진쾌남,6,PR00000631,25.0,N,1
진쾌남,8,PR00000631,25.0,N,1
징기스칸,15,PR00000556,40.0,N,3
징기스칸,19,PR00000556,40.0,N,4
징기스칸,18,PR00000556,40.0,N,1
징기스칸,15,PR00000556,40.0,Y,12
징기스칸,14,PR00000556,40.0,N,3
징기스칸,6,PR00000556,40.0,N,6
징기스칸,8,PR00000556,40.0,Y,3
징기스칸,9,PR00000556,40.0,N,12
징기스칸,6,PR00000556,40.0,N,7
징기스칸,16,PR00000556,40.0,N,11
징기스칸,10,PR00000556,40.0,N,4
징기스칸,15,PR00000556,40.0,Y,6
징기스칸,16,PR00000556,40.0,N,8
징기스칸,15,PR00000556,40.0,N,10
징기스칸,11,PR00000556,40.0,N,9
징기스칸,18,PR00000556,40.0,Y,7
징기스칸,6,PR00000556,40.0,N,5
징기스칸,16,PR00000556,40.0,N,9
징기스칸,13,PR00000556,40.0,N,8
징기스칸,7,PR00000556,40.0,N,7
참동이 허브잎술,16,PR00000220,6.0,Y,11
참동이 허브잎술,6,PR00000220,6.0,N,11
참동이 허브잎술,11,PR00000220,6.0,N,11
참동이 허브잎술,17,PR00000220,6.0,N,11
참동이 허브잎술,14,PR00000220,6.0,Y,11
참동이 허브잎술,16,PR00000220,6.0,N,12
참동이 허브잎술,13,PR00000220,6.0,N,10
참동이 허브잎술,7,PR00000220,6.0,N,10
참동이 허브잎술,18,PR00000220,6.0,N,10
찹쌀 생막걸리 12도,15,PR00000661,12.0,N,12
찹쌀 생막걸리 12도,6,PR00000661,12.0,N,9
찹쌀 생막걸리 12도,14,PR00000661,12.0,N,6
찹쌀 생막걸리 12도,9,PR00000661,12.0,N,1
찹쌀 생막걸리 12도,16,PR00000661,12.0,N,7
찹쌀 생막걸리 12도,8,PR00000661,12.0,N,3
찹쌀 생막걸리 12도,18,PR00000661,12.0,N,12
찹쌀 생막걸리 12도,14,PR00000661,12.0,N,1
찹쌀 생막걸리 12도,9,PR00000661,12.0,N,1
찹쌀 생막걸리 12도,9,PR00000661,12.0,Y,4
찹쌀 생막걸리 12도,8,PR00000661,12.0,N,12
찹쌀생막걸리 9도,15,PR00000662,9.0,N,12
찹쌀생막걸리 9도,18,PR00000662,9.0,N,12
찹쌀생막걸리 9도,14,PR00000662,9.0,N,6
찹쌀생막걸리 9도,13,PR00000662,9.0,N,9
찹쌀생막걸리 9도,6,PR00000662,9.0,N,10
찹쌀생막걸리 9도,16,PR00000662,9.0,N,7
찹쌀생막걸리 9도,10,PR00000662,9.0,N,3
찹쌀생막걸리 9도,14,PR00000662,9.0,N,1
찹쌀생막걸리 9도,16,PR00000662,9.0,N,7
찹쌀생막걸리 9도,6,PR00000662,9.0,N,9
찹쌀생막걸리 9도,15,PR00000662,9.0,N,1
찹쌀생막걸리 9도,6,PR00000662,9.0,N,2
찹쌀생막걸리 9도,12,PR00000662,9.0,N,7
찹쌀생막걸리 9도,15,PR00000662,9.0,N,10
찹쌀생막걸리 9도,9,PR00000662,9.0,N,1
찹쌀생막걸리 9도,7,PR00000662,9.0,N,5
찹쌀생막걸리 9도,15,PR00000662,9.0,N,3
찹쌀생막걸리 9도,12,PR00000662,9.0,N,6
찹쌀생막걸리 9도,10,PR00000662,9.0,Y,11
찹쌀생막걸리 9도,14,PR00000662,9.0,N,8
천마이야기 막걸리,6,PR00000221,6.0,Y,7
천마이야기 막걸리,6,PR00000221,6.0,N,2
천마이야기 막걸리,9,PR00000221,6.0,N,9
천마이야기 막걸리,9,PR00000221,6.0,N,1
천마이야기 막걸리,7,PR00000221,6.0,N,1
천마이야기 막걸리,8,PR00000221,6.0,N,1
천마이야기 막걸리,7,PR00000221,6.0,N,2
천마이야기 막걸리,11,PR00000221,6.0,N,11
천마이야기 막걸리,11,PR00000221,6.0,N,5
천마이야기 막걸리,8,PR00000221,6.0,N,5
천마이야기 막걸리,17,PR00000221,6.0,N,11
천마이야기 막걸리,10,PR00000221,6.0,N,7
천마이야기 막걸리,11,PR00000221,6.0,N,7
천마이야기 막걸리,16,PR00000221,6.0,N,3
천마이야기 막걸리,11,PR00000221,6.0,N,8
천마이야기 막걸리,11,PR00000221,6.0,N,4
천마이야기 막걸리,16,PR00000221,6.0,N,9
천마이야기 막걸리,10,PR00000221,6.0,N,1
천마이야기 막걸리,7,PR00000221,6.0,N,7
천마이야기 막걸리,18,PR00000221,6.0,N,11
천매,6,PR00000455,30.0,Y,2
천매,19,PR00000455,30.0,N,5
천매,12,PR00000455,30.0,N,5
천매,19,PR00000455,30.0,N,4
천매,9,PR00000455,30.0,N,10
천매,18,PR00000455,30.0,N,5
천매,16,PR00000455,30.0,N,4
천매,8,PR00000455,30.0,N,8
천매,7,PR00000455,30.0,N,8
천매,19,PR00000455,30.0,N,4
천매,17,PR00000455,30.0,N,12
천매,13,PR00000455,30.0,N,9
천매,7,PR00000455,30.0,N,9
천매,11,PR00000455,30.0,N,7
천매,12,PR00000455,30.0,N,9
천매,16,PR00000455,30.0,N,3
천매,12,PR00000455,30.0,N,9
천매,8,PR00000455,30.0,N,3
천매,6,PR00000455,30.0,N,12
천매,9,PR00000455,30.0,N,4
천비향 오양주 약주,16,PR00000304,16.0,N,12
천비향 오양주 약주,12,PR00000304,16.0,N,3
천비향 오양주 약주,13,PR00000304,16.0,N,12
천비향 오양주 약주,19,PR00000304,16.0,N,10
천비향 오양주 약주,12,PR00000304,16.0,N,8
천비향 오양주 약주,11,PR00000304,16.0,N,1
천비향 오양주 약주,10,PR00000304,16.0,N,1
천비향 오양주 약주,9,PR00000304,16.0,N,9
천비향 오양주 약주,11,PR00000304,16.0,Y,9
천비향 오양주 약주,10,PR00000304,16.0,N,2
천비향 오양주 약주,15,PR00000304,16.0,N,12
천비향 오양주 약주,18,PR00000304,16.0,N,9
천비향 오양주 약주,12,PR00000304,16.0,N,11
천비향 오양주 약주,6,PR00000304,16.0,N,9
천비향 오양주 약주,11,PR00000304,16.0,N,9
천비향 오양주 약주,10,PR00000304,16.0,N,4
천비향 오양주 약주,12,PR00000304,16.0,N,1
천비향 오양주 약주,14,PR00000304,16.0,N,1
천비향 오양주 약주,14,PR00000304,16.0,N,12
천비향 오양주 약주,11,PR00000304,16.0,N,4
천비향 오양주 탁주,16,PR00000173,14.0,N,12
천비향 오양주 탁주,19,PR00000173,14.0,N,10
천비향 오양주 탁주,13,PR00000173,14.0,N,12
천비향 오양주 탁주,11,PR00000173,14.0,N,1
천비향 오양주 탁주,10,PR00000173,14.0,N,1
천비향 오양주 탁주,9,PR00000173,14.0,Y,9
천비향 오양주 탁주,15,PR00000173,14.0,N,12
천비향 오양주 탁주,12,PR00000173,14.0,N,11
천비향 오양주 탁주,16,PR00000173,14.0,N,9
천비향 오양주 탁주,11,PR00000173,14.0,Y,9
천비향 오양주 탁주,11,PR00000173,14.0,N,4
천비향 오양주 탁주,13,PR00000173,14.0,N,11
천비향 오양주 탁주,11,PR00000173,14.0,N,4
천비향 오양주 탁주,11,PR00000173,14.0,N,9
천비향 오양주 탁주,6,PR00000173,14.0,N,9
천비향 오양주 탁주,17,PR00000173,14.0,N,3
천비향 오양주 탁주,10,PR00000173,14.0,N,4
천비향 오양주 탁주,14,PR00000173,14.0,N,1
천비향 오양주 탁주,10,PR00000173,14.0,N,9
천비향 오양주 탁주,9,PR00000173,14.0,Y,12
천비향 화주,11,PR00000541,40.0,Y,9
천비향 화주,19,PR00000541,40.0,Y,10
천비향 화주,12,PR00000541,40.0,N,8
천비향 화주,6,PR00000541,40.0,N,8
천비향 화주,16,PR00000541,40.0,N,9
천비향 화주,16,PR00000541,40.0,Y,7
천비향 화주,15,PR00000541,40.0,N,9
천비향 화주,13,PR00000541,40.0,N,6
천비향 화주,8,PR00000541,40.0,Y,3
천비향 화주,17,PR00000541,40.0,Y,6
천비향 화주,19,PR00000541,40.0,Y,9
천비향 화주,10,PR00000541,40.0,Y,1
천비향 화주,8,PR00000541,40.0,N,9
천비향 화주,10,PR00000541,40.0,Y,10
천비향 화주,13,PR00000541,40.0,Y,9
천비향 화주,12,PR00000541,40.0,N,3
천비향 화주,16,PR00000541,40.0,N,9
천비향 화주,16,PR00000541,40.0,Y,9
천비향 화주,11,PR00000541,40.0,N,7
천비향 화주,12,PR00000541,40.0,Y,8
천안연미주,7,PR00000354,13.0,N,5
천안연미주,14,PR00000354,13.0,N,3
천안연미주,6,PR00000354,13.0,N,1
천안연미주,13,PR00000354,13.0,N,9
천안연미주,14,PR00000354,13.0,N,1
천안연미주,9,PR00000354,13.0,N,9
천안연미주,13,PR00000354,13.0,N,9
천안연미주,14,PR00000354,13.0,N,1
천안연미주,8,PR00000354,13.0,N,8
천안연미주,8,PR00000354,13.0,N,9
천안연미주,17,PR00000354,13.0,N,10
천안연미주,7,PR00000354,13.0,N,7
천안연미주,14,PR00000354,13.0,N,1
천안연미주,15,PR00000354,13.0,N,11
천안연미주,6,PR00000354,13.0,N,8
천안연미주,12,PR00000354,13.0,N,12
천안연미주,17,PR00000354,13.0,N,3
천안연미주,14,PR00000354,13.0,N,2
천안연미주,8,PR00000354,13.0,N,8
천안연미주,12,PR00000354,13.0,N,12
천지향 증류주,9,PR00000591,40.0,N,12
천지향 증류주,8,PR00000591,40.0,N,6
천지향 증류주,9,PR00000591,40.0,Y,5
천지향 증류주,7,PR00000591,40.0,N,10
천지향 증류주,7,PR00000591,40.0,N,12
천지향 증류주,10,PR00000591,40.0,Y,7
천지향 증류주,17,PR00000591,40.0,N,10
천지향 증류주,8,PR00000591,40.0,Y,10
청명주,11,PR00000332,17.0,N,9
청명주,7,PR00000332,17.0,N,9
청명주,11,PR00000332,17.0,N,6
청명주,10,PR00000332,17.0,N,7
청명주,7,PR00000332,17.0,Y,6
청명주,12,PR00000332,17.0,N,5
청명주,14,PR00000332,17.0,N,2
청명주,11,PR00000332,17.0,N,9
청명주,9,PR00000332,17.0,N,2
청명주,15,PR00000332,17.0,N,2
청명주,8,PR00000332,17.0,N,9
청명주,11,PR00000332,17.0,N,4
청명주 750,8,PR00000324,17.0,N,3
청명주 750,11,PR00000324,17.0,N,4
청명주 750,9,PR00000324,17.0,Y,10
청명주 750,18,PR00000324,17.0,N,10
청명주 750,6,PR00000324,17.0,N,9
청명주 750,6,PR00000324,17.0,N,5
청명주 750,6,PR00000324,17.0,Y,11
청명주 750,8,PR00000324,17.0,N,7
청명주 750,8,PR00000324,17.0,N,12
청명주 750,12,PR00000324,17.0,N,10
청명주 750,16,PR00000324,17.0,N,6
청명주 750,9,PR00000324,17.0,N,7
청명주 750,8,PR00000324,17.0,N,7
청명주 750,8,PR00000324,17.0,N,12
청명주 750,12,PR00000324,17.0,N,10
청명주 750,16,PR00000324,17.0,N,6
청명주 750,9,PR00000324,17.0,N,7
청세주,8,PR00000343,18.0,N,11
청세주,6,PR00000343,18.0,Y,6
청세주,8,PR00000343,18.0,N,7
청양둔송구기주,10,PR00000329,16.0,N,6
청양둔송구기주,15,PR00000329,16.0,N,6
청양둔송구기주,10,PR00000329,16.0,N,5
청양둔송구기주,9,PR00000329,16.0,N,12
청양둔송구기주,7,PR00000329,16.0,N,4
청양둔송구기주,15,PR00000329,16.0,N,11
청양둔송구기주,9,PR00000329,16.0,N,5
청양둔송구기주,8,PR00000329,16.0,N,9
청양둔송구기주,6,PR00000329,16.0,N,2
청양둔송구기주,18,PR00000329,16.0,N,11
청양둔송구기주,11,PR00000329,16.0,N,2
청양둔송구기주,9,PR00000329,16.0,N,6
청양둔송구기주,14,PR00000329,16.0,N,7
청양둔송구기주,15,PR00000329,16.0,N,1
청양둔송구기주,11,PR00000329,16.0,N,1
청양둔송구기주,10,PR00000329,16.0,N,12
청양둔송구기주,6,PR00000329,16.0,N,10
청양둔송구기주,6,PR00000329,16.0,N,9
청양둔송구기주,10,PR00000329,16.0,N,11
청양둔송구기주,14,PR00000329,16.0,N,8
청진주,7,PR00000319,16.0,N,5
청진주,8,PR00000319,16.0,N,5
청진주,6,PR00000319,16.0,N,5
청진주,7,PR00000319,16.0,N,10
청진주,6,PR00000319,16.0,N,5
청진주,6,PR00000319,16.0,N,10
청진주,13,PR00000319,16.0,N,2
청진주,6,PR00000319,16.0,N,7
청진주,7,PR00000319,16.0,N,11
청진주,7,PR00000319,16.0,N,9
청진주,19,PR00000319,16.0,N,3
청진주,6,PR00000319,16.0,N,9
청진주,7,PR00000319,16.0,N,4
청진주,6,PR00000319,16.0,N,6
청진주,17,PR00000319,16.0,N,7
청진주,8,PR00000319,16.0,N,2
청진주,6,PR00000319,16.0,N,9
청진주,10,PR00000319,16.0,N,5
청진주,18,PR00000319,16.0,N,4
청진주,18,PR00000319,16.0,N,4
초선의 꿈,19,PR00000417,12.0,N,7
초선의 꿈,11,PR00000417,12.0,N,7
초선의 꿈,19,PR00000417,12.0,N,7
초선의 꿈,12,PR00000417,12.0,N,7
초선의 꿈,12,PR00000417,12.0,N,7
초선의 꿈,10,PR00000417,12.0,N,7
초선의 꿈,14,PR00000417,12.0,N,7
초선의 꿈,12,PR00000417,12.0,N,8
초선의 꿈,6,PR00000417,12.0,N,1
초선의 꿈,13,PR00000417,12.0,N,7
초선의 꿈,9,PR00000417,12.0,N,8
초선의 꿈,13,PR00000417,12.0,N,8
초선의 꿈,9,PR00000417,12.0,N,3
초선의 꿈,12,PR00000417,12.0,N,7
초선의 꿈,15,PR00000417,12.0,N,7
초선의 꿈,19,PR00000417,12.0,N,7
초선의 꿈,17,PR00000417,12.0,N,3
초선의 꿈,8,PR00000417,12.0,N,7
초선의 꿈,12,PR00000417,12.0,Y,12
초선의 꿈,6,PR00000417,12.0,N,8
추사 로제,14,PR00000436,12.0,Y,5
추사 로제,13,PR00000436,12.0,N,4
추사 로제,17,PR00000436,12.0,Y,9
추사 로제,15,PR00000436,12.0,N,5
추사 로제,10,PR00000436,12.0,N,10
추사 로제,19,PR00000436,12.0,N,7
추사 로제,6,PR00000436,12.0,N,4
추사 로제,14,PR00000436,12.0,N,9
추사 로제,17,PR00000436,12.0,Y,7
추사 로제,18,PR00000436,12.0,N,9
추사 로제,10,PR00000436,12.0,N,8
추사 로제,14,PR00000436,12.0,N,5
추사 로제,12,PR00000436,12.0,N,10
추사 로제,14,PR00000436,12.0,N,6
추사 로제,14,PR00000436,12.0,N,8
추사 로제,12,PR00000436,12.0,N,12
추사 로제,11,PR00000436,12.0,N,9
추사 로제,12,PR00000436,12.0,N,8
추사 로제,18,PR00000436,12.0,N,1
추사 로제,18,PR00000436,12.0,N,11
추사 블루베리 와인,14,PR00000421,11.0,N,5
추사 블루베리 와인,15,PR00000421,11.0,N,5
추사 블루베리 와인,15,PR00000421,11.0,Y,5
추사 블루베리 와인,18,PR00000421,11.0,N,5
추사 블루베리 와인,11,PR00000421,11.0,N,5
추사 블루베리 와인,19,PR00000421,11.0,N,5
추사 블루베리 와인,13,PR00000421,11.0,N,4
추사 블루베리 와인,19,PR00000421,11.0,N,11
추사 블루베리 와인,16,PR00000421,11.0,Y,5
추사 블루베리 와인,9,PR00000421,11.0,N,8
추사 블루베리 와인,7,PR00000421,11.0,Y,8
추사 블루베리 와인,6,PR00000421,11.0,N,7
추사 블루베리 와인,14,PR00000421,11.0,N,9
추사 블루베리 와인,11,PR00000421,11.0,N,2
추사 블루베리 와인,18,PR00000421,11.0,N,9
추사 블루베리 와인,11,PR00000421,11.0,Y,6
추사 블루베리 와인,18,PR00000421,11.0,N,10
추사 블루베리 와인,14,PR00000421,11.0,Y,11
추사 블루베리 와인,11,PR00000421,11.0,N,12
추사 블루베리 와인,16,PR00000421,11.0,N,6
추사 애플와인,11,PR00000422,12.0,N,5
추사 애플와인,7,PR00000422,12.0,N,2
추사 애플와인,18,PR00000422,12.0,N,6
추사 애플와인,18,PR00000422,12.0,N,11
추사 애플와인,14,PR00000422,12.0,N,5
추사 애플와인,19,PR00000422,12.0,N,5
추사 애플와인,6,PR00000422,12.0,N,6
추사 애플와인,15,PR00000422,12.0,Y,5
추사 애플와인,8,PR00000422,12.0,N,4
추사 애플와인,12,PR00000422,12.0,N,11
추사 애플와인,15,PR00000422,12.0,N,10
추사 애플와인,7,PR00000422,12.0,N,5
추사 애플와인,6,PR00000422,12.0,N,9
추사 애플와인,7,PR00000422,12.0,Y,9
추사 애플와인,19,PR00000422,12.0,Y,11
추사 애플와인,11,PR00000422,12.0,N,9
추사 애플와인,15,PR00000422,12.0,Y,5
추사 애플와인,18,PR00000422,12.0,N,5
추사 애플와인,18,PR00000422,12.0,N,8
추사 애플와인,15,PR00000422,12.0,N,7
추사40,17,PR00000555,40.0,N,11
추사40,10,PR00000555,40.0,N,5
추사40,11,PR00000555,40.0,N,9
추사40,11,PR00000555,40.0,N,12
추사40,12,PR00000555,40.0,N,12
추사40,11,PR00000555,40.0,N,2
추사40,8,PR00000555,40.0,N,10
추사40,10,PR00000555,40.0,N,2
추사40,10,PR00000555,40.0,Y,10
추사40,15,PR00000555,40.0,N,7
추사40,11,PR00000555,40.0,Y,9
추사40,8,PR00000555,40.0,N,9
추사40,7,PR00000555,40.0,N,2
추사40,19,PR00000555,40.0,N,8
추사40,14,PR00000555,40.0,N,5
추사40,18,PR00000555,40.0,N,11
추사40,13,PR00000555,40.0,N,4
추사40,18,PR00000555,40.0,N,5
추사40,11,PR00000555,40.0,N,7
추사40,12,PR00000555,40.0,N,10
추사47,11,PR00000473,47.0,N,3
추사47,16,PR00000473,47.0,N,2
추사47,9,PR00000473,47.0,N,3
추사47,6,PR00000473,47.0,N,3
추사47,10,PR00000473,47.0,Y,7
추사47,17,PR00000473,47.0,N,11
추사47,16,PR00000473,47.0,N,2
추사47,16,PR00000473,47.0,N,11
추사47,7,PR00000473,47.0,N,12
추사47,19,PR00000473,47.0,N,2
추사47,11,PR00000473,47.0,Y,4
추사47,9,PR00000473,47.0,N,5
추사47,14,PR00000473,47.0,N,1
추사47,12,PR00000473,47.0,N,1
추사47,11,PR00000473,47.0,N,12
추사47,16,PR00000473,47.0,N,1
추사47,14,PR00000473,47.0,N,9
추사47,10,PR00000473,47.0,N,9
추사47,10,PR00000473,47.0,N,9
추사47,11,PR00000473,47.0,N,11
추성주,17,PR00000574,25.0,N,11
추성주,11,PR00000574,25.0,N,1
추성주,8,PR00000574,25.0,N,12
추성주,8,PR00000574,25.0,N,5
추성주,12,PR00000574,25.0,N,8
추성주,11,PR00000574,25.0,N,1
추성주,10,PR00000574,25.0,N,8
추성주,15,PR00000574,25.0,N,8
추성주,17,PR00000574,25.0,N,8
추성주,10,PR00000574,25.0,N,5
추성주,11,PR00000574,25.0,Y,11
추성주,16,PR00000574,25.0,N,5
추성주,7,PR00000574,25.0,N,12
추성주,13,PR00000574,25.0,N,8
추성주,18,PR00000574,25.0,Y,8
추성주,13,PR00000574,25.0,N,8
추성주,14,PR00000574,25.0,N,7
추성주,8,PR00000574,25.0,N,5
추성주,13,PR00000574,25.0,N,8
추성주,13,PR00000574,25.0,N,9
커피냑,11,PR00000523,40.0,N,5
커피냑,13,PR00000523,40.0,N,7
커피냑,10,PR00000523,40.0,N,6
커피냑,10,PR00000523,40.0,Y,4
커피냑,10,PR00000523,40.0,N,10
커피냑,10,PR00000523,40.0,N,8
커피냑,14,PR00000523,40.0,N,8
커피냑,7,PR00000523,40.0,Y,5
커피냑,17,PR00000523,40.0,N,6
커피냑,11,PR00000523,40.0,N,5
커피냑,17,PR00000523,40.0,N,4
커피냑,10,PR00000523,40.0,N,5
커피냑,19,PR00000523,40.0,N,4
커피냑,14,PR00000523,40.0,N,5
커피냑,18,PR00000523,40.0,Y,10
커피냑,8,PR00000523,40.0,N,3
커피냑,13,PR00000523,40.0,N,5
커피냑,17,PR00000523,40.0,N,4
커피냑,14,PR00000523,40.0,N,4
커피냑,17,PR00000523,40.0,N,8
커피와인 톡시,17,PR00000521,11.0,N,12
커피와인 톡시,12,PR00000521,11.0,N,1
